collision_index,collision_year,collision_ref_no,vehicle_reference,vehicle_type,towing_and_articulation,vehicle_manoeuvre_historic,vehicle_manoeuvre,vehicle_direction_from,vehicle_direction_to,vehicle_location_restricted_lane_historic,vehicle_location_restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,first_point_of_impact,vehicle_left_hand_drive,journey_purpose_of_driver_historic,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_cc,propulsion_code,age_of_vehicle,generic_make_model,driver_imd_decile,lsoa_of_driver,escooter_flag,driver_distance_banding
2024131516079,2024,131516079,2,9,0,-1,19,7,3,-1,0,0,1,0,0,0,1,1,-1,6,1,38,7,2148,2,15,MERCEDES C CLASS,7,E01010672,0,1
2024131478950,2024,131478950,1,9,0,-1,19,3,7,-1,0,1,0,0,0,0,1,1,-1,9,2,27,6,1598,2,6,MERCEDES C CLASS,4,W01000218,0,5
2024131513281,2024,131513281,1,9,0,-1,19,5,5,-1,9,1,0,4,0,0,1,1,-1,9,1,46,8,2143,12,7,MERCEDES C CLASS,2,E01011040,0,1
2024131510979,2024,131510979,2,9,0,-1,19,3,7,-1,0,0,0,0,0,0,2,1,-1,6,1,59,9,2148,2,15,MERCEDES C CLASS,1,E01010800,0,1
2024131452591,2024,131452591,1,9,0,-1,19,5,1,-1,0,1,0,0,2,0,1,1,-1,9,2,38,7,2143,2,11,MERCEDES C CLASS,2,E01015938,0,5
2024131427632,2024,131427632,1,9,0,-1,9,7,3,-1,0,8,0,0,0,0,1,1,-1,6,2,76,11,1796,1,12,MERCEDES C CLASS,8,E01011200,0,1
2024131536010,2024,131536010,2,9,0,-1,19,3,7,-1,0,1,0,0,0,0,1,1,-1,6,-1,18,4,2143,-1,9,MERCEDES C CLASS,-1,-1,0,-1
2024131525246,2024,131525246,2,9,0,-1,9,5,1,-1,0,1,0,0,0,0,4,1,-1,9,1,35,6,2143,2,7,MERCEDES C CLASS,2,E01010630,0,1
2024131396749,2024,131396749,1,9,0,-1,19,6,2,-1,0,1,0,0,0,0,1,1,-1,9,2,54,8,1598,2,7,MERCEDES C CLASS,7,E01011571,0,3
2024131417490,2024,131417490,4,9,0,-1,2,0,0,-1,0,0,0,4,0,0,2,1,-1,6,-1,-1,-1,2143,2,8,MERCEDES C CLASS,-1,-1,0,-1
2024131419014,2024,131419014,1,9,0,-1,19,4,8,-1,0,8,0,0,0,0,1,1,-1,9,1,79,11,2148,2,18,MERCEDES C CLASS,7,E01010641,0,1
2024131495415,2024,131495415,1,9,0,-1,19,2,2,-1,0,8,0,0,0,0,1,1,-1,9,1,41,7,2148,2,15,MERCEDES C CLASS,4,E01011924,0,1
2024131469213,2024,131469213,1,9,0,-1,19,3,7,-1,0,0,0,0,0,0,4,1,-1,6,1,33,6,1497,1,4,MERCEDES C CLASS,5,E01005040,0,4
2024131534921,2024,131534921,1,9,0,-1,7,1,1,-1,0,6,0,0,0,0,1,1,-1,9,1,32,6,2148,2,15,MERCEDES C CLASS,4,E01011044,0,2
2024131448561,2024,131448561,2,9,0,-1,5,5,2,-1,-1,0,0,0,0,0,3,1,-1,6,1,32,6,2143,2,7,MERCEDES C CLASS,1,E01011659,0,1
2024131511153,2024,131511153,2,9,0,-1,19,5,1,-1,0,1,0,0,0,0,3,1,-1,1,1,30,6,2143,2,8,MERCEDES C CLASS,1,E01022311,0,5
2024131451990,2024,131451990,1,9,0,-1,9,2,1,-1,0,5,0,0,0,0,1,1,-1,6,3,-1,-1,1991,1,5,MERCEDES C CLASS,-1,-1,0,-1
2024131475420,2024,131475420,1,9,0,-1,19,3,7,-1,0,0,0,0,0,0,1,1,-1,1,1,44,7,2143,2,11,MERCEDES C CLASS,1,E01025224,0,4
2024131423394,2024,131423394,2,9,0,-1,11,7,3,-1,0,0,0,0,0,0,1,1,-1,6,1,24,5,2987,2,14,MERCEDES C CLASS,1,E01010735,0,2
2024131568003,2024,131568003,2,9,0,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,0,-1,1,-1,6,1,20,4,1796,1,19,MERCEDES C CLASS,2,E01010852,0,1
2024131412430,2024,131412430,1,9,0,-1,19,8,6,-1,0,0,0,0,1,0,1,1,-1,7,1,34,6,2143,2,7,MERCEDES C CLASS,5,E01011648,0,1
2024131488520,2024,131488520,2,9,0,-1,5,5,5,-1,9,8,0,0,0,0,1,1,-1,2,1,30,6,1950,2,5,MERCEDES C CLASS,2,E01011139,0,1
2024131421508,2024,131421508,1,9,0,-1,1,4,8,-1,0,2,0,0,0,0,2,1,-1,9,1,26,6,2148,2,21,MERCEDES C CLASS,4,E01011727,0,2
2024131454995,2024,131454995,1,9,0,-1,4,3,7,-1,0,0,0,0,0,0,2,1,-1,1,1,48,8,1991,8,3,MERCEDES C CLASS,2,E01010929,0,3
2024131533420,2024,131533420,3,9,0,-1,19,5,1,-1,0,8,0,0,0,0,3,1,-1,9,1,36,7,2143,2,7,MERCEDES C CLASS,2,E01011040,0,1
2024131430086,2024,131430086,1,9,0,-1,19,3,3,-1,0,8,0,0,0,0,4,1,-1,6,1,37,7,2143,2,15,MERCEDES C CLASS,1,E01010839,0,1
2024131474606,2024,131474606,1,9,0,-1,19,7,3,-1,0,0,0,0,0,0,1,1,-1,9,1,26,6,1496,8,0,MERCEDES C CLASS,3,E01011037,0,3
2024131468042,2024,131468042,1,9,0,-1,19,1,5,-1,0,0,0,0,0,0,2,1,-1,2,1,57,9,2143,2,8,MERCEDES C CLASS,1,E01007291,0,5
2024131396129,2024,131396129,2,9,0,-1,19,7,3,-1,0,0,0,0,0,0,1,1,-1,9,1,64,9,1950,12,3,MERCEDES C CLASS,8,E01027405,0,5
2024131515549,2024,131515549,1,9,0,-1,9,3,5,-1,0,1,0,0,0,0,3,1,-1,6,1,24,5,2143,2,12,MERCEDES C CLASS,3,E01011033,0,1
2024131461017,2024,131461017,1,9,0,-1,19,1,1,-1,0,0,0,0,0,0,1,1,-1,9,1,57,9,1597,1,15,MERCEDES C CLASS,1,E01011427,0,1
2024131414047,2024,131414047,1,9,0,-1,9,1,5,-1,0,6,0,0,0,0,1,1,-1,2,-1,55,8,2143,2,8,MERCEDES C CLASS,3,E01011049,0,1
2024131428463,2024,131428463,1,9,0,-1,19,1,5,-1,0,0,0,0,7,7,1,1,-1,9,1,39,7,2143,2,9,MERCEDES C CLASS,1,E01011312,0,1
2024131487895,2024,131487895,1,9,0,-1,4,5,1,-1,0,8,0,0,0,0,2,1,-1,6,2,28,6,2143,2,9,MERCEDES C CLASS,4,E01010708,0,1
2024131444186,2024,131444186,4,9,0,-1,19,5,1,-1,0,0,0,0,0,0,1,1,-1,9,1,48,8,1991,8,8,MERCEDES C CLASS,2,E01011926,0,3
2024131527006,2024,131527006,1,9,0,-1,19,8,4,-1,0,1,0,0,0,0,1,1,-1,6,2,-1,-1,2143,2,11,MERCEDES C CLASS,-1,-1,0,-1
2024131523715,2024,131523715,1,9,0,-1,9,7,5,-1,0,8,0,0,0,0,3,1,-1,6,3,18,4,1950,2,4,MERCEDES C CLASS,-1,-1,0,-1
2024131408223,2024,131408223,1,9,0,-1,9,3,4,-1,0,8,0,0,0,0,1,1,-1,6,2,67,10,1796,1,12,MERCEDES C CLASS,1,E01011626,0,1
2024131487394,2024,131487394,1,9,0,-1,7,6,3,-1,0,0,0,0,0,0,1,1,-1,6,1,-1,-1,2148,2,15,MERCEDES C CLASS,-1,-1,0,-1
2024131426809,2024,131426809,1,9,0,-1,19,3,7,-1,0,0,1,0,5,6,4,1,-1,9,1,24,5,2143,2,13,MERCEDES C CLASS,1,E01010635,0,3
2024131490774,2024,131490774,1,9,0,-1,19,5,1,-1,0,8,0,0,0,0,1,1,-1,6,1,44,7,2143,2,9,MERCEDES C CLASS,1,E01010830,0,1
2024131502782,2024,131502782,1,9,0,-1,9,8,4,-1,0,5,0,0,0,0,1,1,-1,6,-1,-1,-1,2148,2,15,MERCEDES C CLASS,-1,-1,0,-1
2024131489837,2024,131489837,1,9,0,-1,19,5,1,-1,0,0,0,0,0,0,1,1,-1,2,1,29,6,2143,2,11,MERCEDES C CLASS,1,E01010839,0,3
2024131467611,2024,131467611,2,9,0,-1,19,3,7,-1,0,1,0,0,0,0,4,1,-1,9,2,62,9,2148,2,15,MERCEDES C CLASS,6,E01010932,0,1
2024131458982,2024,131458982,1,9,0,-1,19,5,1,-1,0,0,0,0,0,0,1,1,-1,6,1,33,6,2143,2,10,MERCEDES C CLASS,2,E01010792,0,1
2024131467926,2024,131467926,1,9,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,1,-1,6,3,-1,-1,2148,2,17,MERCEDES C CLASS,-1,-1,0,-1
2024131521775,2024,131521775,2,9,0,-1,3,6,2,-1,0,2,0,0,0,0,2,1,-1,9,2,25,5,2148,2,21,MERCEDES C CLASS,6,E01011127,0,1
2024131461394,2024,131461394,2,9,0,-1,19,2,6,-1,0,8,0,0,0,0,3,1,-1,6,2,34,6,2143,2,9,MERCEDES C CLASS,2,E01011737,0,1
2024131415783,2024,131415783,1,9,0,-1,19,1,1,-1,0,1,0,0,1,0,4,1,-1,6,2,27,6,2143,2,7,MERCEDES C CLASS,1,E01011134,0,1
2024131453163,2024,131453163,2,9,0,-1,7,7,3,-1,0,8,0,0,0,0,1,1,-1,6,-1,-1,-1,2149,2,17,MERCEDES C CLASS,-1,-1,0,-1
2024131494254,2024,131494254,1,9,0,-1,1,3,7,-1,0,6,0,0,1,0,0,1,-1,1,1,58,9,1991,8,9,MERCEDES C CLASS,3,E01010675,0,3
2024131500775,2024,131500775,3,9,0,-1,5,5,1,-1,0,8,0,0,0,0,4,1,-1,9,1,24,5,6208,1,12,MERCEDES C CLASS,7,E01011642,0,1
2024131429027,2024,131429027,1,9,0,-1,19,3,7,-1,0,0,1,0,7,10,1,1,-1,6,1,43,7,2987,2,17,MERCEDES C CLASS,1,E01012862,0,5
2024131523655,2024,131523655,1,9,0,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,0,-1,1,-1,6,3,-1,-1,2143,2,12,MERCEDES C CLASS,-1,-1,0,-1
2024131464265,2024,131464265,1,9,0,-1,19,7,3,-1,0,1,0,0,0,0,4,1,-1,9,1,42,7,2143,2,11,MERCEDES C CLASS,5,E01011757,0,2
2024131461153,2024,131461153,2,9,0,-1,13,7,3,-1,0,0,0,0,2,4,4,1,-1,2,1,38,7,2987,2,12,MERCEDES C CLASS,2,E01032923,0,2
2024131476098,2024,131476098,2,9,0,-1,3,7,3,-1,0,8,0,0,0,0,2,1,-1,9,1,56,9,1199,8,1,RENAULT AUSTRAL,2,E01011868,0,3
2024131417016,2024,131417016,1,9,0,-1,5,7,3,-1,0,1,0,0,0,0,1,1,-1,6,1,27,6,1199,8,0,RENAULT AUSTRAL,1,E01010667,0,1
2024131477377,2024,131477377,1,9,0,-1,19,5,1,-1,0,8,0,0,0,0,3,1,-1,6,2,36,7,1199,8,0,RENAULT AUSTRAL,1,E01010721,0,1
2024131523145,2024,131523145,2,9,0,-1,19,7,3,-1,0,1,0,0,0,0,2,2,-1,6,1,50,8,1395,1,11,SKODA OCTAVIA,9,E01011302,0,1
2024131461428,2024,131461428,1,9,0,-1,5,5,1,-1,0,8,0,0,0,0,1,1,-1,2,2,32,6,1896,2,14,SKODA OCTAVIA,2,E01007322,0,3
2024131450358,2024,131450358,2,9,0,-1,19,6,2,-1,0,8,0,0,3,0,1,1,-1,1,1,40,7,1984,1,1,SKODA OCTAVIA,6,E01011885,0,3
2024131441207,2024,131441207,2,9,0,-1,7,7,2,-1,0,3,0,0,0,0,3,1,-1,6,1,27,6,1968,2,10,SKODA OCTAVIA,1,E01010701,0,1
2024131499507,2024,131499507,1,9,0,-1,9,1,5,-1,0,1,0,0,0,0,1,1,-1,9,2,55,8,999,1,5,SKODA OCTAVIA,1,E01011255,0,2
2024131455867,2024,131455867,2,9,0,-1,19,7,3,-1,0,0,0,0,0,0,1,1,-1,6,1,62,9,1598,2,12,SKODA OCTAVIA,8,E01011219,0,1
2024131511677,2024,131511677,4,9,0,-1,2,0,0,-1,0,0,0,0,0,0,1,1,-1,6,-1,-1,-1,1968,2,9,SKODA OCTAVIA,-1,-1,0,-1
2024131463171,2024,131463171,3,9,0,-1,19,3,7,-1,0,0,0,0,0,0,2,1,-1,9,1,43,7,1498,1,1,SKODA OCTAVIA,3,E01007528,0,4
2024131478917,2024,131478917,3,9,0,-1,3,8,2,-1,0,0,0,0,0,0,2,1,-1,6,1,37,7,1968,2,10,SKODA OCTAVIA,3,E01011125,0,1
2024131489309,2024,131489309,1,9,0,-1,5,5,3,-1,0,0,0,0,0,0,1,1,-1,9,1,51,8,1896,2,22,SKODA OCTAVIA,-1,-1,0,-1
2024131414808,2024,131414808,1,9,0,-1,5,5,1,-1,0,8,0,0,0,0,1,1,-1,9,1,44,7,1598,2,9,SKODA OCTAVIA,1,E01011361,0,2
2024131480512,2024,131480512,2,9,0,-1,19,1,1,-1,0,2,0,0,0,0,4,1,-1,9,1,63,9,1968,2,10,SKODA OCTAVIA,5,E01011818,0,1
2024131455428,2024,131455428,1,9,0,-1,9,5,7,-1,0,8,0,0,0,0,3,1,-1,9,1,90,11,1197,1,10,SKODA OCTAVIA,6,E01011517,0,1
2024131497430,2024,131497430,2,9,0,-1,19,1,5,-1,0,8,0,0,0,0,1,1,-1,1,1,60,9,1968,2,3,SKODA OCTAVIA,4,E01011933,0,2
2024131508148,2024,131508148,2,9,0,-1,19,7,1,-1,0,1,0,0,0,0,2,1,-1,9,1,46,8,1968,2,3,SKODA OCTAVIA,4,E01018969,0,5
2024131409581,2024,131409581,1,9,0,-1,4,7,7,-1,0,0,0,0,0,0,1,1,-1,2,1,53,8,1968,2,8,SKODA OCTAVIA,1,E01011336,0,2
2024131467412,2024,131467412,1,9,0,-1,9,2,7,-1,0,6,0,0,0,0,3,1,-1,9,1,83,11,1598,2,12,SKODA OCTAVIA,2,E01011639,0,2
2024131462343,2024,131462343,2,9,0,-1,10,7,3,-1,0,0,0,0,0,0,2,1,-1,6,1,31,6,1498,1,5,SKODA OCTAVIA,3,E01011225,0,1
2024131453496,2024,131453496,1,9,0,-1,19,7,3,-1,0,0,0,0,0,0,1,1,-1,6,3,-1,-1,1598,2,6,SKODA OCTAVIA,-1,-1,0,-1
2024131408539,2024,131408539,5,9,0,-1,19,5,1,-1,0,0,0,0,0,0,1,1,-1,1,1,19,4,1598,2,11,SKODA OCTAVIA,2,E01011763,0,3
2024131421364,2024,131421364,1,9,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,6,3,-1,-1,1598,2,13,SKODA OCTAVIA,-1,-1,0,-1
2024131433584,2024,131433584,1,9,0,-1,19,5,1,-1,0,8,0,0,0,0,1,1,-1,6,1,30,6,1598,2,10,SKODA OCTAVIA,3,E01010810,0,1
2024131414005,2024,131414005,3,9,0,-1,19,7,3,-1,0,0,0,0,0,0,0,1,-1,1,1,46,8,1984,1,1,SKODA OCTAVIA,6,E01011885,0,2
2024131443650,2024,131443650,1,9,0,-1,19,1,5,-1,0,0,0,0,0,0,1,1,-1,6,1,36,7,1968,2,8,SKODA OCTAVIA,1,E01011423,0,1
2024131451359,2024,131451359,2,8,0,-1,9,1,5,-1,0,8,0,0,0,0,1,1,-1,1,1,38,7,1598,2,6,SKODA OCTAVIA,3,E01011606,0,3
2024131508858,2024,131508858,3,9,0,-1,19,1,5,-1,0,8,0,0,0,0,2,1,-1,9,1,45,7,1896,2,14,SKODA OCTAVIA,1,E01011433,0,1
2024131460518,2024,131460518,2,9,0,-1,2,7,3,-1,0,8,0,0,0,0,2,1,-1,6,-1,-1,-1,1896,2,16,SKODA OCTAVIA,-1,-1,0,-1
2024131417956,2024,131417956,2,9,0,-1,19,4,8,-1,0,0,0,0,1,1,1,1,-1,9,1,71,10,1598,2,7,SKODA OCTAVIA,10,E01010947,0,2
2024131497657,2024,131497657,2,9,0,-1,19,7,3,-1,0,8,0,0,0,0,1,1,-1,9,1,23,5,1984,1,1,SKODA OCTAVIA,6,E01011885,0,3
2024131410095,2024,131410095,1,9,0,-1,19,7,3,-1,0,0,2,0,2,11,3,1,-1,2,2,29,6,1896,2,15,SKODA OCTAVIA,8,E01011169,0,1
2024131475550,2024,131475550,2,9,0,-1,12,5,5,-1,0,0,0,0,0,0,3,1,-1,2,1,65,9,1968,2,7,SKODA OCTAVIA,9,E01011397,0,1
2024131513618,2024,131513618,2,9,0,-1,3,5,1,-1,0,1,0,0,0,0,2,1,-1,6,1,31,6,1968,2,4,SKODA OCTAVIA,1,E01007402,0,4
2024131423164,2024,131423164,2,9,0,-1,3,5,1,-1,0,1,0,0,0,0,1,1,-1,6,1,61,9,1598,2,14,SKODA OCTAVIA,2,E01011805,0,1
2024131418592,2024,131418592,1,9,0,-1,19,7,3,-1,0,0,0,0,0,0,1,1,-1,9,1,53,8,1968,2,9,SKODA OCTAVIA,8,E01011826,0,3
2024131439616,2024,131439616,2,9,0,-1,19,2,6,-1,0,8,0,0,0,0,4,1,-1,9,1,32,6,1984,1,13,SKODA OCTAVIA,1,E01011723,0,1
2024131475609,2024,131475609,2,9,0,-1,2,0,0,-1,0,0,0,0,0,0,1,1,-1,6,-1,-1,-1,1395,1,8,SKODA OCTAVIA,-1,-1,0,-1
2024131451369,2024,131451369,1,9,0,-1,19,7,3,-1,0,0,0,4,0,0,1,1,-1,6,1,41,7,1968,2,11,SKODA OCTAVIA,2,E01033013,0,1
2024131441289,2024,131441289,1,9,0,-1,9,5,3,-1,0,5,0,0,0,0,4,1,-1,1,1,39,7,1598,2,7,SKODA OCTAVIA,2,E01010983,0,1
2024131521660,2024,131521660,2,9,0,-1,2,0,0,-1,0,0,0,0,0,0,3,1,-1,6,-1,-1,-1,1598,2,9,SKODA OCTAVIA,-1,-1,0,-1
2024131477549,2024,131477549,1,9,0,-1,19,1,5,-1,0,1,0,11,0,0,1,1,-1,9,2,34,6,1598,2,9,SKODA OCTAVIA,1,E01010958,0,1
2024131480634,2024,131480634,5,9,0,-1,19,1,5,-1,0,0,0,0,0,0,0,1,-1,9,1,-1,-1,1984,1,1,SKODA OCTAVIA,6,E01011885,0,3
2024131503615,2024,131503615,1,9,0,-1,19,7,3,-1,0,0,0,0,0,0,1,1,-1,6,3,-1,-1,1598,2,9,SKODA OCTAVIA,-1,-1,0,-1
2024131516610,2024,131516610,2,4,0,-1,11,1,1,-1,0,8,0,4,0,0,4,1,-1,9,1,39,7,124,1,10,YAMAHA YZF,1,E01011144,0,1
2024131542037,2024,131542037,1,5,0,-1,19,2,2,-1,0,0,0,10,1,2,1,1,-1,2,1,38,7,600,1,23,YAMAHA YZF,1,E01011842,0,1
2024131523664,2024,131523664,1,3,0,-1,11,5,1,-1,0,4,1,0,0,0,3,1,-1,9,2,22,5,124,1,5,YAMAHA YZF,10,E01029576,0,5
2024131448079,2024,131448079,1,5,0,-1,19,3,7,-1,0,8,5,0,1,0,1,1,-1,6,1,40,7,998,1,24,YAMAHA YZF,2,E01010940,0,1
2024131522763,2024,131522763,1,3,0,-1,19,1,5,-1,0,8,1,4,0,0,2,1,-1,6,1,30,6,124,1,16,YAMAHA YZF,2,E01011060,0,1
2024131439208,2024,131439208,1,3,0,-1,19,3,3,-1,0,8,0,0,0,0,1,1,-1,9,1,19,4,124,1,12,YAMAHA YZF,4,E01011073,0,1
2024131521433,2024,131521433,2,3,0,-1,9,7,3,-1,0,1,0,0,0,0,4,1,-1,1,1,21,5,124,1,11,YAMAHA YZF,4,E01032489,0,2
2024131492192,2024,131492192,2,3,0,-1,19,1,5,-1,0,1,5,0,0,0,1,1,-1,6,1,18,4,124,1,9,YAMAHA YZF,2,E01011259,0,1
2024131489001,2024,131489001,1,3,0,-1,14,8,4,-1,0,0,5,0,0,0,4,1,-1,6,1,21,5,124,1,13,YAMAHA YZF,9,E01011011,0,2
2024131519415,2024,131519415,2,3,0,-1,19,5,1,-1,0,1,0,0,0,0,4,1,-1,2,1,22,5,124,1,2,HONDA CBF 125,9,E01011011,0,2
2024131404457,2024,131404457,2,4,0,-1,14,1,5,-1,0,0,0,0,0,0,4,1,-1,6,1,19,4,125,1,14,HONDA CBF 125,8,E01011244,0,2
2024131427717,2024,131427717,2,3,0,-1,19,1,5,-1,0,0,0,0,0,0,1,1,-1,6,1,32,6,125,1,10,HONDA CBF 125,2,E01011538,0,1
2024131405309,2024,131405309,1,3,0,-1,19,7,3,-1,0,0,0,0,0,0,1,1,-1,2,1,31,6,125,1,5,HONDA CBF 125,9,E01027920,0,3
2024131489285,2024,131489285,2,4,0,-1,19,5,1,-1,0,8,1,0,0,0,4,1,-1,1,1,34,6,124,1,2,HONDA CBF 125,4,E01011208,0,1
2024131459171,2024,131459171,1,3,0,-1,19,3,7,-1,0,0,2,10,0,0,1,1,-1,6,1,25,5,125,1,12,HONDA CBF 125,1,E01010655,0,1
2024131514245,2024,131514245,2,3,0,-1,9,7,3,-1,0,4,1,0,0,0,4,1,-1,6,1,47,8,124,1,3,HONDA CBF 125,1,E01033693,0,1
2024131396215,2024,131396215,2,3,0,-1,19,7,3,-1,0,1,0,0,0,0,1,1,-1,6,1,26,6,125,1,13,HONDA CBF 125,2,E01010929,0,1
2024131453045,2024,131453045,1,3,0,-1,19,7,3,-1,0,8,0,0,0,0,1,1,-1,9,1,30,6,125,1,10,HONDA CBF 125,1,E01010841,0,1
2024131466482,2024,131466482,2,9,0,-1,19,3,7,-1,0,0,0,0,0,0,4,1,-1,6,1,48,8,1685,2,9,HYUNDAI I40,1,E01011318,0,3
2024131526344,2024,131526344,2,9,0,-1,19,5,1,-1,0,0,0,0,0,0,2,1,-1,2,1,57,9,1685,2,10,HYUNDAI I40,9,E01027913,0,4
2024131450153,2024,131450153,1,9,0,-1,19,3,7,-1,0,0,0,0,0,0,1,1,-1,2,1,60,9,1685,2,11,HYUNDAI I40,2,E01011157,0,2
2024131494391,2024,131494391,1,9,0,-1,19,6,2,-1,0,0,0,0,0,0,4,1,-1,2,1,57,9,-1,3,4,JAGUAR I-PACE,1,E01010653,0,3
2024131488066,2024,131488066,2,9,0,-1,19,1,5,-1,0,8,0,0,0,0,1,1,-1,9,1,44,7,-1,3,5,JAGUAR I-PACE,1,E01010702,0,1
2024131426585,2024,131426585,1,5,0,-1,13,8,7,-1,0,1,1,0,0,0,1,1,-1,6,1,37,7,649,1,3,MAKE AND MODEL REDACTED,7,E01011592,0,2
2024131440467,2024,131440467,1,9,0,-1,19,1,5,-1,0,0,0,0,0,0,1,1,-1,9,2,24,5,1364,1,7,VAUXHALL MOKKA,1,E01010680,0,1
2024131484026,2024,131484026,1,9,0,-1,19,7,3,-1,0,4,2,9,1,4,1,1,-1,9,1,27,6,1364,1,10,VAUXHALL MOKKA,6,E01033308,0,5
2024131522894,2024,131522894,2,9,0,-1,2,3,7,-1,0,0,0,0,0,0,2,1,-1,6,-1,-1,-1,1598,1,8,VAUXHALL MOKKA,-1,-1,0,-1
2024131450089,2024,131450089,2,9,0,-1,19,2,2,-1,0,0,0,0,0,0,3,1,-1,9,1,78,11,1199,1,2,VAUXHALL MOKKA,3,E01010987,0,1
2024131428847,2024,131428847,2,9,0,-1,19,4,8,-1,0,1,0,0,0,0,2,1,-1,6,1,39,7,1598,1,7,VAUXHALL MOKKA,7,E01011755,0,3
2024131499750,2024,131499750,3,9,0,-1,2,0,0,-1,0,0,0,0,0,0,3,1,-1,6,-1,-1,-1,1686,2,11,VAUXHALL MOKKA,-1,-1,0,-1
2024131415527,2024,131415527,2,9,0,-1,5,3,6,-1,0,0,0,0,0,0,1,1,-1,6,3,-1,-1,1598,2,8,VAUXHALL MOKKA,-1,-1,0,-1
2024131431379,2024,131431379,1,9,0,-1,19,6,2,-1,0,0,0,0,0,0,3,1,-1,9,2,55,8,1199,1,1,VAUXHALL MOKKA,3,E01011267,0,1
2024131419767,2024,131419767,1,9,0,-1,5,4,8,-1,0,0,0,0,0,0,1,1,-1,1,1,51,8,1598,2,9,VAUXHALL MOKKA,2,E01026175,0,5
2024131500682,2024,131500682,2,9,0,-1,8,1,3,-1,0,1,0,0,0,0,1,1,-1,9,2,26,6,1199,1,2,VAUXHALL MOKKA,8,E01011744,0,1
2024131453410,2024,131453410,2,9,0,-1,3,1,5,-1,0,1,0,4,0,0,2,1,-1,6,1,41,7,1199,1,1,VAUXHALL MOKKA,6,E01011861,0,1
2024131542206,2024,131542206,1,9,0,-1,19,5,5,-1,0,1,0,0,0,0,1,1,-1,1,1,57,9,1686,2,9,VAUXHALL MOKKA,9,E01011302,0,3
2024131453058,2024,131453058,1,9,0,-1,4,7,3,-1,0,0,0,0,0,0,2,1,-1,9,1,62,9,1598,1,10,VAUXHALL MOKKA,6,E01010797,0,1
2024131462742,2024,131462742,3,9,0,-1,4,8,6,-1,0,1,0,0,0,0,1,2,-1,6,1,47,8,1199,1,1,VAUXHALL MOKKA,-1,-1,0,-1
2024131418138,2024,131418138,2,9,0,-1,19,3,7,-1,0,0,0,0,0,0,3,1,-1,2,2,51,8,1598,2,8,VAUXHALL MOKKA,8,E01011244,0,1
2024131510238,2024,131510238,1,9,0,-1,9,4,6,-1,0,8,0,0,0,0,2,1,-1,7,2,50,8,1199,1,1,VAUXHALL MOKKA,1,E01032494,0,1
2024131395457,2024,131395457,1,9,0,-1,8,7,3,-1,0,1,0,0,0,0,1,1,-1,6,3,-1,-1,1598,1,7,VAUXHALL MOKKA,-1,-1,0,-1
2024131517469,2024,131517469,2,9,0,-1,19,3,7,-1,0,8,0,0,0,0,3,1,-1,9,1,33,6,1598,1,9,VAUXHALL MOKKA,3,E01007433,0,1
2024131431399,2024,131431399,1,9,0,-1,19,1,5,-1,0,0,1,0,0,0,1,2,-1,9,1,80,11,1199,1,3,VAUXHALL MOKKA,7,E01011714,0,1
2024131474975,2024,131474975,1,9,0,-1,19,2,1,-1,0,0,5,0,0,0,3,1,-1,6,-1,24,5,1199,1,1,VAUXHALL MOKKA,-1,-1,0,-1
2024131408597,2024,131408597,2,9,0,-1,5,6,2,-1,9,0,0,0,0,0,1,1,-1,9,1,60,9,1199,1,0,VAUXHALL MOKKA,1,E01011510,0,1
2024131423763,2024,131423763,2,9,0,-1,19,3,7,-1,0,1,0,0,0,0,4,1,-1,9,1,80,11,1364,1,6,VAUXHALL MOKKA,3,E01011322,0,1
2024131521076,2024,131521076,2,9,0,-1,19,7,3,-1,0,1,0,0,0,0,3,1,-1,9,2,61,9,1199,1,1,VAUXHALL MOKKA,2,E01010869,0,2
2024131463570,2024,131463570,1,9,0,-1,19,3,7,-1,0,0,0,0,1,0,1,1,-1,9,1,60,9,1598,1,7,VAUXHALL MOKKA,2,E01011313,0,4
2024131463576,2024,131463576,3,9,0,-1,9,3,1,-1,0,6,0,0,0,0,3,1,-1,6,-1,-1,-1,1364,1,6,VAUXHALL MOKKA,-1,-1,0,-1
2024131459089,2024,131459089,1,9,0,-1,9,8,4,-1,0,5,0,0,0,0,3,1,-1,9,2,53,8,1199,1,1,VAUXHALL MOKKA,4,E01011150,0,2
2024131491485,2024,131491485,2,9,0,-1,7,6,8,-1,0,5,0,0,0,0,3,1,-1,9,1,38,7,1364,1,8,VAUXHALL MOKKA,1,E01010606,0,1
2024131520053,2024,131520053,1,9,0,-1,19,1,1,-1,0,0,0,0,0,0,3,1,-1,6,3,-1,-1,-1,3,2,VAUXHALL MOKKA,-1,-1,0,-1
2024131463585,2024,131463585,1,9,0,-1,7,1,5,-1,0,2,0,0,0,0,4,1,-1,6,2,59,9,1199,1,2,VAUXHALL MOKKA,3,E01010847,0,1
